date,year,month,hour,irr,temp,value
2021/1/1 00:15,2021,1,0,0.0,1.92,0.0
2021/1/1 01:15,2021,1,1,0.0,2.72,0.0
2021/1/1 02:15,2021,1,2,0.0,2.74,0.0
2021/1/1 03:15,2021,1,3,0.0,1.9,0.0
2021/1/1 04:15,2021,1,4,0.0,0.46,0.0
2021/1/1 05:15,2021,1,5,0.0,0.0,0.0
2021/1/1 06:15,2021,1,6,0.0,0.0,0.0
2021/1/1 07:15,2021,1,7,0.8,0.0,0.0
2021/1/1 08:15,2021,1,8,71.61,0.7,583.4
2021/1/1 09:15,2021,1,9,209.52,5.69,1703.0
2021/1/1 10:15,2021,1,10,389.77,6.92,2376.2
2021/1/1 11:15,2021,1,11,447.21,8.84,2376.2
2021/1/1 12:15,2021,1,12,447.21,10.66,2376.2
2021/1/1 13:15,2021,1,13,447.21,12.13,2282.4
2021/1/1 14:15,2021,1,14,404.2,12.83,2282.4
2021/1/1 15:15,2021,1,15,404.2,13.73,2095.2
2021/1/1 16:15,2021,1,16,404.2,14.14,1151.9
2021/1/1 17:15,2021,1,17,202.03,13.8,171.5
2021/1/1 18:15,2021,1,18,0.0,10.55,0.0
2021/1/1 19:15,2021,1,19,0.0,8.3,0.0
2021/1/1 20:15,2021,1,20,0.0,6.95,0.0
2021/1/1 21:15,2021,1,21,0.0,7.65,0.0
2021/1/1 22:15,2021,1,22,0.0,5.0,0.0
2021/1/1 23:15,2021,1,23,0.0,4.32,0.0
2021/1/2 00:15,2021,1,0,0.0,4.23,0.0
2021/1/2 01:15,2021,1,1,0.0,2.0,0.0
2021/1/2 02:15,2021,1,2,0.0,1.0,0.0
2021/1/2 03:15,2021,1,3,0.0,0.4,0.0
2021/1/2 04:15,2021,1,4,0.0,0.0,0.0
2021/1/2 05:15,2021,1,5,0.0,0.0,0.0
2021/1/2 06:15,2021,1,6,0.0,0.0,0.0
2021/1/2 07:15,2021,1,7,0.35,0.0,0.0
2021/1/2 08:15,2021,1,8,75.1,1.48,589.3
2021/1/2 09:15,2021,1,9,200.95,5.44,1694.0
2021/1/2 10:15,2021,1,10,391.33,8.83,2331.0
2021/1/2 11:15,2021,1,11,456.83,11.86,2331.0
2021/1/2 12:15,2021,1,12,456.83,13.24,2331.0
2021/1/2 13:15,2021,1,13,456.83,15.14,2296.3
2021/1/2 14:15,2021,1,14,435.97,16.47,2296.3
2021/1/2 15:15,2021,1,15,435.97,17.68,2101.1
2021/1/2 16:15,2021,1,16,435.97,17.96,1179.8
2021/1/2 17:15,2021,1,17,228.59,17.35,180.1
2021/1/2 18:15,2021,1,18,0.0,10.78,0.0
2021/1/2 19:15,2021,1,19,0.0,7.34,0.0
2021/1/2 20:15,2021,1,20,0.0,5.69,0.0
2021/1/2 21:15,2021,1,21,0.0,4.57,0.0
2021/1/2 22:15,2021,1,22,0.0,3.8,0.0
2021/1/2 23:15,2021,1,23,0.0,3.07,0.0
2021/1/3 00:15,2021,1,0,0.0,2.4,0.0
2021/1/3 01:15,2021,1,1,0.0,1.81,0.0
2021/1/3 02:15,2021,1,2,0.0,1.28,0.0
2021/1/3 03:15,2021,1,3,0.0,0.92,0.0
2021/1/3 04:15,2021,1,4,0.0,0.59,0.0
2021/1/3 05:15,2021,1,5,0.0,0.21,0.0
2021/1/3 06:15,2021,1,6,0.0,0.0,0.0
2021/1/3 07:15,2021,1,7,0.47,0.0,0.0
2021/1/3 08:15,2021,1,8,70.45,1.99,543.6
2021/1/3 09:15,2021,1,9,189.77,6.1,1593.1
2021/1/3 10:15,2021,1,10,373.34,9.74,2232.8
2021/1/3 11:15,2021,1,11,458.33,13.56,2232.8
2021/1/3 12:15,2021,1,12,458.33,15.88,2232.8
2021/1/3 13:15,2021,1,13,458.33,17.93,2356.6
2021/1/3 14:15,2021,1,14,402.13,19.68,2356.6
2021/1/3 15:15,2021,1,15,402.13,20.3,1988.6
2021/1/3 16:15,2021,1,16,402.13,20.24,1100.5
2021/1/3 17:15,2021,1,17,216.61,19.27,192.5
2021/1/3 18:15,2021,1,18,0.0,15.4,0.0
2021/1/3 19:15,2021,1,19,0.0,10.56,0.0
2021/1/3 20:15,2021,1,20,0.0,8.79,0.0
2021/1/3 21:15,2021,1,21,0.0,13.2,0.0
2021/1/3 22:15,2021,1,22,0.0,13.51,0.0
2021/1/3 23:15,2021,1,23,0.0,12.6,0.0
2021/1/4 00:15,2021,1,0,0.0,12.86,0.0
2021/1/4 01:15,2021,1,1,0.0,9.79,0.0
2021/1/4 02:15,2021,1,2,0.0,7.4,0.0
2021/1/4 03:15,2021,1,3,0.0,6.31,0.0
2021/1/4 04:15,2021,1,4,0.0,10.3,0.0
2021/1/4 05:15,2021,1,5,0.0,8.34,0.0
2021/1/4 06:15,2021,1,6,0.0,9.0,0.0
2021/1/4 07:15,2021,1,7,0.22,8.51,0.0
2021/1/4 08:15,2021,1,8,69.09,9.23,347.7
2021/1/4 09:15,2021,1,9,183.87,10.83,992.3
2021/1/4 10:15,2021,1,10,313.84,13.34,1739.7
2021/1/4 11:15,2021,1,11,386.36,15.0,1736.9
2021/1/4 12:15,2021,1,12,365.12,16.06,1564.3
2021/1/4 13:15,2021,1,13,471.72,17.66,1999.7
2021/1/4 14:15,2021,1,14,333.13,18.19,1390.8
2021/1/4 15:15,2021,1,15,200.16,18.23,715.7
2021/1/4 16:15,2021,1,16,118.26,17.96,411.3
2021/1/4 17:15,2021,1,17,25.86,17.95,0.0
2021/1/4 18:15,2021,1,18,0.0,15.76,0.0
2021/1/4 19:15,2021,1,19,0.0,14.68,0.0
2021/1/4 20:15,2021,1,20,0.0,13.94,0.0
2021/1/4 21:15,2021,1,21,0.0,13.5,0.0
2021/1/4 22:15,2021,1,22,0.0,13.2,0.0
2021/1/4 23:15,2021,1,23,0.0,12.99,0.0
2021/1/5 00:15,2021,1,0,0.0,12.8,0.0
2021/1/5 01:15,2021,1,1,0.0,12.5,0.0
2021/1/5 02:15,2021,1,2,0.0,12.32,0.0
2021/1/5 03:15,2021,1,3,0.0,12.0,0.0
2021/1/5 04:15,2021,1,4,0.0,11.8,0.0
2021/1/5 05:15,2021,1,5,0.0,13.0,0.0
2021/1/5 06:15,2021,1,6,0.0,12.6,0.0
2021/1/5 07:15,2021,1,7,0.13,12.4,0.0
2021/1/5 08:15,2021,1,8,74.85,12.84,379.7
2021/1/5 09:15,2021,1,9,197.88,14.02,990.3
2021/1/5 10:15,2021,1,10,364.03,15.05,1843.7
2021/1/5 11:15,2021,1,11,443.89,16.53,2234.9
2021/1/5 12:15,2021,1,12,443.89,18.26,2234.9
2021/1/5 13:15,2021,1,13,443.89,19.67,2409.3
2021/1/5 14:15,2021,1,14,419.79,20.41,2409.3
2021/1/5 15:15,2021,1,15,419.79,20.56,1885.5
2021/1/5 16:15,2021,1,16,419.79,19.95,1009.3
2021/1/5 17:15,2021,1,17,172.72,19.06,168.3
2021/1/5 18:15,2021,1,18,0.0,17.2,0.0
2021/1/5 19:15,2021,1,19,0.0,16.42,0.0
2021/1/5 20:15,2021,1,20,0.0,15.56,0.0
2021/1/5 21:15,2021,1,21,0.0,13.32,0.0
2021/1/5 22:15,2021,1,22,0.0,13.47,0.0
2021/1/5 23:15,2021,1,23,0.0,13.07,0.0
2021/1/6 00:15,2021,1,0,0.0,12.41,0.0
2021/1/6 01:15,2021,1,1,0.0,11.77,0.0
2021/1/6 02:15,2021,1,2,0.0,9.53,0.0
2021/1/6 03:15,2021,1,3,0.0,8.89,0.0
2021/1/6 04:15,2021,1,4,0.0,8.88,0.0
2021/1/6 05:15,2021,1,5,0.0,8.92,0.0
2021/1/6 06:15,2021,1,6,0.0,9.3,0.0
2021/1/6 07:15,2021,1,7,0.16,9.3,0.0
2021/1/6 08:15,2021,1,8,69.94,9.42,469.1
2021/1/6 09:15,2021,1,9,189.52,11.22,1345.4
2021/1/6 10:15,2021,1,10,352.01,12.14,2133.5
2021/1/6 11:15,2021,1,11,438.99,13.62,2298.1
2021/1/6 12:15,2021,1,12,438.99,14.86,2298.1
2021/1/6 13:15,2021,1,13,438.99,16.1,2300.2
2021/1/6 14:15,2021,1,14,478.63,16.94,2300.2
2021/1/6 15:15,2021,1,15,478.63,17.72,1764.6
2021/1/6 16:15,2021,1,16,416.19,18.23,935.7
2021/1/6 17:15,2021,1,17,114.48,17.75,187.5
2021/1/6 18:15,2021,1,18,0.0,14.22,0.0
2021/1/6 19:15,2021,1,19,0.0,14.3,0.0
2021/1/6 20:15,2021,1,20,0.0,14.09,0.0
2021/1/6 21:15,2021,1,21,0.0,13.39,0.0
2021/1/6 22:15,2021,1,22,0.0,12.4,0.0
2021/1/6 23:15,2021,1,23,0.0,11.9,0.0
2021/1/7 00:15,2021,1,0,0.0,11.7,0.0
2021/1/7 01:15,2021,1,1,0.0,11.44,0.0
2021/1/7 02:15,2021,1,2,0.0,11.3,0.0
2021/1/7 03:15,2021,1,3,0.0,10.9,0.0
2021/1/7 04:15,2021,1,4,0.0,10.51,0.0
2021/1/7 05:15,2021,1,5,0.0,10.22,0.0
2021/1/7 06:15,2021,1,6,0.0,10.02,0.0
2021/1/7 07:15,2021,1,7,0.07,9.85,0.0
2021/1/7 08:15,2021,1,8,11.34,9.8,0.0
2021/1/7 09:15,2021,1,9,25.34,9.69,131.9
2021/1/7 10:15,2021,1,10,76.28,9.23,344.5
2021/1/7 11:15,2021,1,11,92.05,8.89,444.6
2021/1/7 12:15,2021,1,12,71.6,8.71,356.0
2021/1/7 13:15,2021,1,13,73.42,8.0,382.6
2021/1/7 14:15,2021,1,14,75.81,7.44,346.2
2021/1/7 15:15,2021,1,15,54.97,6.7,256.3
2021/1/7 16:15,2021,1,16,22.95,6.54,0.0
2021/1/7 17:15,2021,1,17,4.16,6.0,0.0
2021/1/7 18:15,2021,1,18,0.0,6.0,0.0
2021/1/7 19:15,2021,1,19,0.0,6.0,0.0
2021/1/7 20:15,2021,1,20,0.0,5.77,0.0
2021/1/7 21:15,2021,1,21,0.0,5.49,0.0
2021/1/7 22:15,2021,1,22,0.0,5.1,0.0
2021/1/7 23:15,2021,1,23,0.0,4.9,0.0
2021/1/8 00:15,2021,1,0,0.0,4.73,0.0
2021/1/8 01:15,2021,1,1,0.0,4.76,0.0
2021/1/8 02:15,2021,1,2,0.0,4.8,0.0
2021/1/8 03:15,2021,1,3,0.0,4.69,0.0
2021/1/8 04:15,2021,1,4,0.0,4.52,0.0
2021/1/8 05:15,2021,1,5,0.0,4.29,0.0
2021/1/8 06:15,2021,1,6,0.0,4.34,0.0
2021/1/8 07:15,2021,1,7,0.0,4.3,0.0
2021/1/8 08:15,2021,1,8,14.42,4.37,0.0
2021/1/8 09:15,2021,1,9,51.08,4.1,279.7
2021/1/8 10:15,2021,1,10,86.03,4.55,466.0
2021/1/8 11:15,2021,1,11,117.2,4.53,567.5
2021/1/8 12:15,2021,1,12,151.8,4.88,730.5
2021/1/8 13:15,2021,1,13,226.63,5.44,1156.4
2021/1/8 14:15,2021,1,14,178.67,5.65,804.1
2021/1/8 15:15,2021,1,15,118.71,5.66,644.1
2021/1/8 16:15,2021,1,16,122.11,6.0,476.3
2021/1/8 17:15,2021,1,17,33.65,6.4,66.0
2021/1/8 18:15,2021,1,18,0.0,6.31,0.0
2021/1/8 19:15,2021,1,19,0.0,5.71,0.0
2021/1/8 20:15,2021,1,20,0.0,6.04,0.0
2021/1/8 21:15,2021,1,21,0.0,5.67,0.0
2021/1/8 22:15,2021,1,22,0.0,5.83,0.0
2021/1/8 23:15,2021,1,23,0.0,5.6,0.0
2021/1/9 00:15,2021,1,0,0.0,5.33,0.0
2021/1/9 01:15,2021,1,1,0.0,4.88,0.0
2021/1/9 02:15,2021,1,2,0.0,4.7,0.0
2021/1/9 03:15,2021,1,3,0.0,4.65,0.0
2021/1/9 04:15,2021,1,4,0.0,4.6,0.0
2021/1/9 05:15,2021,1,5,0.0,4.71,0.0
2021/1/9 06:15,2021,1,6,0.0,4.8,0.0
2021/1/9 07:15,2021,1,7,0.0,4.59,0.0
2021/1/9 08:15,2021,1,8,29.83,4.75,159.5
2021/1/9 09:15,2021,1,9,171.17,5.52,1102.4
2021/1/9 10:15,2021,1,10,256.85,6.23,1232.2
2021/1/9 11:15,2021,1,11,437.59,7.2,2001.4
2021/1/9 12:15,2021,1,12,465.67,8.61,2001.4
2021/1/9 13:15,2021,1,13,465.67,9.56,1879.3
2021/1/9 14:15,2021,1,14,465.67,11.21,1879.3
2021/1/9 15:15,2021,1,15,191.51,11.41,2148.8
2021/1/9 16:15,2021,1,16,191.51,11.93,682.5
2021/1/9 17:15,2021,1,17,107.18,11.33,171.8
2021/1/9 18:15,2021,1,18,0.0,9.33,0.0
2021/1/9 19:15,2021,1,19,0.0,8.82,0.0
2021/1/9 20:15,2021,1,20,0.0,9.26,0.0
2021/1/9 21:15,2021,1,21,0.0,9.58,0.0
2021/1/9 22:15,2021,1,22,0.0,9.17,0.0
2021/1/9 23:15,2021,1,23,0.0,9.1,0.0
2021/1/10 00:15,2021,1,0,0.0,8.71,0.0
2021/1/10 01:15,2021,1,1,0.0,8.45,0.0
2021/1/10 02:15,2021,1,2,0.0,8.3,0.0
2021/1/10 03:15,2021,1,3,0.0,8.26,0.0
2021/1/10 04:15,2021,1,4,0.0,8.0,0.0
2021/1/10 05:15,2021,1,5,0.0,7.4,0.0
2021/1/10 06:15,2021,1,6,0.0,7.1,0.0
2021/1/10 07:15,2021,1,7,0.0,7.0,0.0
2021/1/10 08:15,2021,1,8,23.71,7.1,108.9
2021/1/10 09:15,2021,1,9,121.83,7.7,593.5
2021/1/10 10:15,2021,1,10,107.5,8.25,441.7
2021/1/10 11:15,2021,1,11,78.35,8.48,392.3
2021/1/10 12:15,2021,1,12,85.7,8.7,417.5
2021/1/10 13:15,2021,1,13,139.69,8.94,635.3
2021/1/10 14:15,2021,1,14,148.57,9.1,718.3
2021/1/10 15:15,2021,1,15,109.88,9.3,563.9
2021/1/10 16:15,2021,1,16,67.47,9.1,297.9
2021/1/10 17:15,2021,1,17,9.18,8.8,0.0
2021/1/10 18:15,2021,1,18,0.0,8.5,0.0
2021/1/10 19:15,2021,1,19,0.0,8.24,0.0
2021/1/10 20:15,2021,1,20,0.0,8.0,0.0
2021/1/10 21:15,2021,1,21,0.0,7.9,0.0
2021/1/10 22:15,2021,1,22,0.0,7.7,0.0
2021/1/10 23:15,2021,1,23,0.0,7.9,0.0
2021/1/11 00:15,2021,1,0,0.0,7.8,0.0
2021/1/11 01:15,2021,1,1,0.0,7.69,0.0
2021/1/11 02:15,2021,1,2,0.0,7.5,0.0
2021/1/11 03:15,2021,1,3,0.0,7.3,0.0
2021/1/11 04:15,2021,1,4,0.0,7.1,0.0
2021/1/11 05:15,2021,1,5,0.0,5.74,0.0
2021/1/11 06:15,2021,1,6,0.0,6.2,0.0
2021/1/11 07:15,2021,1,7,0.0,6.4,0.0
2021/1/11 08:15,2021,1,8,11.09,6.62,0.0
2021/1/11 09:15,2021,1,9,23.2,6.8,40.8
2021/1/11 10:15,2021,1,10,41.23,6.65,231.7
2021/1/11 11:15,2021,1,11,80.31,7.04,350.5
2021/1/11 12:15,2021,1,12,105.51,7.23,500.6
2021/1/11 13:15,2021,1,13,102.47,7.62,431.7
2021/1/11 14:15,2021,1,14,66.41,7.41,382.3
2021/1/11 15:15,2021,1,15,114.69,7.8,554.5
2021/1/11 16:15,2021,1,16,125.91,8.18,517.8
2021/1/11 17:15,2021,1,17,144.11,8.4,152.0
2021/1/11 18:15,2021,1,18,0.0,5.04,0.0
2021/1/11 19:15,2021,1,19,0.0,2.85,0.0
2021/1/11 20:15,2021,1,20,0.0,1.86,0.0
2021/1/11 21:15,2021,1,21,0.0,0.75,0.0
2021/1/11 22:15,2021,1,22,0.0,0.0,0.0
2021/1/11 23:15,2021,1,23,0.0,0.18,0.0
2021/1/12 00:15,2021,1,0,0.0,0.0,0.0
2021/1/12 01:15,2021,1,1,0.0,0.0,0.0
2021/1/12 02:15,2021,1,2,0.0,0.0,0.0
2021/1/12 03:15,2021,1,3,0.0,0.0,0.0
2021/1/12 04:15,2021,1,4,0.0,0.0,0.0
2021/1/12 05:15,2021,1,5,0.0,0.0,0.0
2021/1/12 06:15,2021,1,6,0.0,0.0,0.0
2021/1/12 07:15,2021,1,7,0.0,0.0,0.0
2021/1/12 08:15,2021,1,8,111.16,0.0,569.3
2021/1/12 09:15,2021,1,9,197.07,2.49,1716.7
2021/1/12 10:15,2021,1,10,391.92,6.58,2342.8
2021/1/12 11:15,2021,1,11,251.03,10.38,2342.8
2021/1/12 12:15,2021,1,12,251.03,12.4,2342.8
2021/1/12 13:15,2021,1,13,251.03,14.06,2252.5
2021/1/12 14:15,2021,1,14,408.81,15.41,2252.5
2021/1/12 15:15,2021,1,15,408.81,15.9,2252.5
2021/1/12 16:15,2021,1,16,408.81,15.83,1363.7
2021/1/12 17:15,2021,1,17,296.11,15.72,271.6
2021/1/12 18:15,2021,1,18,0.0,9.85,0.0
2021/1/12 19:15,2021,1,19,0.0,5.81,0.0
2021/1/12 20:15,2021,1,20,0.0,3.82,0.0
2021/1/12 21:15,2021,1,21,0.0,2.34,0.0
2021/1/12 22:15,2021,1,22,0.0,1.24,0.0
2021/1/12 23:15,2021,1,23,0.0,0.31,0.0
2021/1/13 00:15,2021,1,0,0.0,0.0,0.0
2021/1/13 01:15,2021,1,1,0.0,0.0,0.0
2021/1/13 02:15,2021,1,2,0.0,0.0,0.0
2021/1/13 03:15,2021,1,3,0.0,0.0,0.0
2021/1/13 04:15,2021,1,4,0.0,0.0,0.0
2021/1/13 05:15,2021,1,5,0.0,0.0,0.0
2021/1/13 06:15,2021,1,6,0.0,0.0,0.0
2021/1/13 07:15,2021,1,7,0.0,0.0,0.0
2021/1/13 08:15,2021,1,8,110.46,0.0,568.1
2021/1/13 09:15,2021,1,9,191.63,2.4,1713.7
2021/1/13 10:15,2021,1,10,402.75,6.5,2381.5
2021/1/13 11:15,2021,1,11,232.98,10.63,2381.5
2021/1/13 12:15,2021,1,12,232.98,13.55,2381.5
2021/1/13 13:15,2021,1,13,232.98,15.93,2196.4
2021/1/13 14:15,2021,1,14,197.46,18.13,2196.4
2021/1/13 15:15,2021,1,15,197.46,19.3,2196.4
2021/1/13 16:15,2021,1,16,197.46,20.03,1246.8
2021/1/13 17:15,2021,1,17,40.99,17.97,153.4
2021/1/13 18:15,2021,1,18,0.0,14.32,0.0
2021/1/13 19:15,2021,1,19,0.0,11.51,0.0
2021/1/13 20:15,2021,1,20,0.0,10.0,0.0
2021/1/13 21:15,2021,1,21,0.0,9.5,0.0
2021/1/13 22:15,2021,1,22,0.0,8.8,0.0
2021/1/13 23:15,2021,1,23,0.0,6.55,0.0
2021/1/14 00:15,2021,1,0,0.0,6.1,0.0
2021/1/14 01:15,2021,1,1,0.0,5.7,0.0
2021/1/14 02:15,2021,1,2,0.0,5.1,0.0
2021/1/14 03:15,2021,1,3,0.0,4.45,0.0
2021/1/14 04:15,2021,1,4,0.0,3.7,0.0
2021/1/14 05:15,2021,1,5,0.0,2.47,0.0
2021/1/14 06:15,2021,1,6,0.0,1.96,0.0
2021/1/14 07:15,2021,1,7,0.0,1.29,0.0
2021/1/14 08:15,2021,1,8,68.75,3.01,548.1
2021/1/14 09:15,2021,1,9,179.92,7.9,1497.4
2021/1/14 10:15,2021,1,10,376.54,11.14,2331.4
2021/1/14 11:15,2021,1,11,248.96,14.32,2331.4
2021/1/14 12:15,2021,1,12,248.96,17.13,2331.4
2021/1/14 13:15,2021,1,13,248.96,20.23,2220.5
2021/1/14 14:15,2021,1,14,457.4,21.54,2220.5
2021/1/14 15:15,2021,1,15,457.4,22.24,2007.4
2021/1/14 16:15,2021,1,16,457.4,22.15,1106.3
2021/1/14 17:15,2021,1,17,196.37,22.16,249.4
2021/1/14 18:15,2021,1,18,0.0,14.67,0.0
2021/1/14 19:15,2021,1,19,0.0,10.62,0.0
2021/1/14 20:15,2021,1,20,0.0,8.7,0.0
2021/1/14 21:15,2021,1,21,0.0,7.45,0.0
2021/1/14 22:15,2021,1,22,0.0,6.37,0.0
2021/1/14 23:15,2021,1,23,0.0,5.62,0.0
2021/1/15 00:15,2021,1,0,0.0,4.9,0.0
2021/1/15 01:15,2021,1,1,0.0,4.3,0.0
2021/1/15 02:15,2021,1,2,0.0,3.7,0.0
2021/1/15 03:15,2021,1,3,0.0,3.09,0.0
2021/1/15 04:15,2021,1,4,0.0,2.85,0.0
2021/1/15 05:15,2021,1,5,0.0,2.37,0.0
2021/1/15 06:15,2021,1,6,0.0,2.25,0.0
2021/1/15 07:15,2021,1,7,0.0,1.9,0.0
2021/1/15 08:15,2021,1,8,69.2,3.3,521.8
2021/1/15 09:15,2021,1,9,180.3,6.84,1444.8
2021/1/15 10:15,2021,1,10,370.75,10.86,2256.4
2021/1/15 11:15,2021,1,11,283.33,14.41,2256.4
2021/1/15 12:15,2021,1,12,283.33,18.32,2256.4
2021/1/15 13:15,2021,1,13,283.33,20.85,2251.9
2021/1/15 14:15,2021,1,14,464.94,22.8,2251.9
2021/1/15 15:15,2021,1,15,464.94,23.26,1947.4
2021/1/15 16:15,2021,1,16,464.94,23.4,1055.9
2021/1/15 17:15,2021,1,17,156.98,22.74,243.2
2021/1/15 18:15,2021,1,18,0.0,16.16,0.0
2021/1/15 19:15,2021,1,19,0.0,12.55,0.0
2021/1/15 20:15,2021,1,20,0.0,10.51,0.0
2021/1/15 21:15,2021,1,21,0.0,9.26,0.0
2021/1/15 22:15,2021,1,22,0.0,8.31,0.0
2021/1/15 23:15,2021,1,23,0.0,7.3,0.0
2021/1/16 00:15,2021,1,0,0.0,6.92,0.0
2021/1/16 01:15,2021,1,1,0.0,6.39,0.0
2021/1/16 02:15,2021,1,2,0.0,5.64,0.0
2021/1/16 03:15,2021,1,3,0.0,4.9,0.0
2021/1/16 04:15,2021,1,4,0.0,5.17,0.0
2021/1/16 05:15,2021,1,5,0.0,5.69,0.0
2021/1/16 06:15,2021,1,6,0.0,4.85,0.0
2021/1/16 07:15,2021,1,7,0.0,4.2,0.0
2021/1/16 08:15,2021,1,8,66.39,5.38,484.7
2021/1/16 09:15,2021,1,9,178.1,9.36,1397.1
2021/1/16 10:15,2021,1,10,355.17,12.93,2161.7
2021/1/16 11:15,2021,1,11,311.88,16.86,2338.1
2021/1/16 12:15,2021,1,12,311.88,20.19,2338.1
2021/1/16 13:15,2021,1,13,475.91,22.71,1515.9
2021/1/16 14:15,2021,1,14,475.91,23.75,1515.9
2021/1/16 15:15,2021,1,15,344.59,24.21,1264.5
2021/1/16 16:15,2021,1,16,186.95,23.8,610.7
2021/1/16 17:15,2021,1,17,30.92,22.1,41.7
2021/1/16 18:15,2021,1,18,0.0,19.0,0.0
2021/1/16 19:15,2021,1,19,0.0,18.76,0.0
2021/1/16 20:15,2021,1,20,0.0,18.2,0.0
2021/1/16 21:15,2021,1,21,0.0,17.57,0.0
2021/1/16 22:15,2021,1,22,0.0,16.7,0.0
2021/1/16 23:15,2021,1,23,0.0,16.9,0.0
2021/1/17 00:15,2021,1,0,0.0,15.76,0.0
2021/1/17 01:15,2021,1,1,0.0,15.1,0.0
2021/1/17 02:15,2021,1,2,0.0,14.4,0.0
2021/1/17 03:15,2021,1,3,0.0,13.79,0.0
2021/1/17 04:15,2021,1,4,0.0,12.53,0.0
2021/1/17 05:15,2021,1,5,0.0,11.67,0.0
2021/1/17 06:15,2021,1,6,0.0,11.5,0.0
2021/1/17 07:15,2021,1,7,0.0,11.6,0.0
2021/1/17 08:15,2021,1,8,55.77,11.5,247.9
2021/1/17 09:15,2021,1,9,163.06,12.11,792.0
2021/1/17 10:15,2021,1,10,287.81,12.13,1956.8
2021/1/17 11:15,2021,1,11,272.77,13.29,1174.3
2021/1/17 12:15,2021,1,12,220.77,14.48,907.7
2021/1/17 13:15,2021,1,13,220.77,15.09,2060.7
2021/1/17 14:15,2021,1,14,294.21,15.39,2402.1
2021/1/17 15:15,2021,1,15,294.21,15.74,1105.5
2021/1/17 16:15,2021,1,16,241.71,14.94,753.6
2021/1/17 17:15,2021,1,17,156.26,13.9,287.3
2021/1/17 18:15,2021,1,18,0.0,12.54,0.0
2021/1/17 19:15,2021,1,19,0.0,11.39,0.0
2021/1/17 20:15,2021,1,20,0.0,11.12,0.0
2021/1/17 21:15,2021,1,21,0.0,10.3,0.0
2021/1/17 22:15,2021,1,22,0.0,9.7,0.0
2021/1/17 23:15,2021,1,23,0.0,9.14,0.0
2021/1/18 00:15,2021,1,0,0.0,8.45,0.0
2021/1/18 01:15,2021,1,1,0.0,6.75,0.0
2021/1/18 02:15,2021,1,2,0.0,4.44,0.0
2021/1/18 03:15,2021,1,3,0.0,3.9,0.0
2021/1/18 04:15,2021,1,4,0.0,3.54,0.0
2021/1/18 05:15,2021,1,5,0.0,3.03,0.0
2021/1/18 06:15,2021,1,6,0.0,2.05,0.0
2021/1/18 07:15,2021,1,7,0.0,1.44,0.0
2021/1/18 08:15,2021,1,8,68.99,3.25,537.1
2021/1/18 09:15,2021,1,9,185.51,7.05,1426.8
2021/1/18 10:15,2021,1,10,367.72,10.44,2248.5
2021/1/18 11:15,2021,1,11,407.1,12.29,2248.5
2021/1/18 12:15,2021,1,12,407.1,13.75,2248.5
2021/1/18 13:15,2021,1,13,407.1,15.1,2292.1
2021/1/18 14:15,2021,1,14,476.77,16.36,2292.1
2021/1/18 15:15,2021,1,15,476.77,17.02,2115.4
2021/1/18 16:15,2021,1,16,476.77,17.23,1222.8
2021/1/18 17:15,2021,1,17,226.3,17.67,289.6
2021/1/18 18:15,2021,1,18,0.0,12.3,0.0
2021/1/18 19:15,2021,1,19,0.0,8.63,0.0
2021/1/18 20:15,2021,1,20,0.0,6.98,0.0
2021/1/18 21:15,2021,1,21,0.0,5.65,0.0
2021/1/18 22:15,2021,1,22,0.0,4.65,0.0
2021/1/18 23:15,2021,1,23,0.0,3.89,0.0
2021/1/19 00:15,2021,1,0,0.0,3.06,0.0
2021/1/19 01:15,2021,1,1,0.0,2.21,0.0
2021/1/19 02:15,2021,1,2,0.0,1.6,0.0
2021/1/19 03:15,2021,1,3,0.0,1.2,0.0
2021/1/19 04:15,2021,1,4,0.0,0.8,0.0
2021/1/19 05:15,2021,1,5,0.0,0.3,0.0
2021/1/19 06:15,2021,1,6,0.0,0.0,0.0
2021/1/19 07:15,2021,1,7,0.0,0.0,0.0
2021/1/19 08:15,2021,1,8,69.72,1.51,576.7
2021/1/19 09:15,2021,1,9,184.07,5.29,1556.3
2021/1/19 10:15,2021,1,10,373.95,8.87,2357.2
2021/1/19 11:15,2021,1,11,457.18,12.41,2357.2
2021/1/19 12:15,2021,1,12,457.18,16.11,2357.2
2021/1/19 13:15,2021,1,13,457.18,17.46,2306.9
2021/1/19 14:15,2021,1,14,420.17,18.95,2306.9
2021/1/19 15:15,2021,1,15,420.17,19.66,2109.6
2021/1/19 16:15,2021,1,16,420.17,20.3,1230.1
2021/1/19 17:15,2021,1,17,239.23,20.58,285.5
2021/1/19 18:15,2021,1,18,0.0,14.36,0.0
2021/1/19 19:15,2021,1,19,0.0,10.55,0.0
2021/1/19 20:15,2021,1,20,0.0,8.57,0.0
2021/1/19 21:15,2021,1,21,0.0,7.61,0.0
2021/1/19 22:15,2021,1,22,0.0,6.61,0.0
2021/1/19 23:15,2021,1,23,0.0,5.88,0.0
2021/1/20 00:15,2021,1,0,0.0,6.8,0.0
2021/1/20 01:15,2021,1,1,0.0,7.0,0.0
2021/1/20 02:15,2021,1,2,0.0,6.86,0.0
2021/1/20 03:15,2021,1,3,0.0,6.33,0.0
2021/1/20 04:15,2021,1,4,0.0,7.2,0.0
2021/1/20 05:15,2021,1,5,0.0,7.9,0.0
